Price,Year,Kilometer,Engine,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Fuel Type,Transmission,Owner,Seller Type,Drivetrain,PriceRange
9300.0,2018.0,39000.0,1197.0,3995.0,1745.0,1510.0,5.0,37.0,Petrol,Automatic,First,Individual,FWD,1
3000.0,2009.0,72256.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
10680.0,2018.0,35000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Automatic,First,Individual,FWD,1
9000.0,2018.0,75000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
17400.0,2013.0,70000.0,1995.0,4624.0,2031.0,1429.0,5.0,60.0,Diesel,Automatic,Second,Individual,RWD,3
39900.0,2021.0,13092.0,1984.0,4869.0,1864.0,1469.0,5.0,66.0,Petrol,Automatic,First,Individual,FWD,2
15300.0,2019.0,44000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
15120.0,2018.0,36000.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
38400.0,2018.0,35000.0,2628.2,4697.0,1882.0,1665.0,7.0,63.0,Diesel,Automatic,First,Individual,FWD,2
5388.0,2019.0,3583.0,796.0,3445.0,1515.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2018.0,56000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
46800.0,2020.0,13000.0,1998.0,3850.0,1727.0,1414.0,4.0,44.0,Petrol,Automatic,First,Individual,FWD,4
8100.0,2017.0,48591.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
6600.0,2014.0,85000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
46800.0,2021.0,8000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
3000.0,2012.0,54556.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6588.0,2012.0,143000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Individual,FWD,1
8388.0,2017.0,67000.0,1591.0,4370.0,1700.0,1475.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
9900.0,2021.0,43000.0,1493.0,3995.0,1775.0,1505.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
26400.0,2018.0,57000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,2
5580.0,2014.0,65000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
21000.0,2013.0,95000.0,2982.0,4705.0,1840.0,1850.0,7.0,80.0,Diesel,Manual,Second,Individual,AWD,2
10788.0,2018.0,13066.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
35880.0,2018.0,34000.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Corporate,RWD,3
4788.0,2018.0,38000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
22200.0,2021.0,23280.0,1997.0,3985.0,1820.0,1920.0,6.0,57.0,Petrol,Manual,Second,Individual,AWD,1
9360.0,2017.0,94827.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
22787.988,2015.0,47000.0,1991.0,4630.0,1777.0,1432.0,5.0,53.4,Petrol,Automatic,Second,Individual,FWD,3
5400.0,2013.0,61000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
9420.0,2017.0,20000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
10320.0,2018.0,33030.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
30480.0,2022.0,18000.0,2184.0,4695.0,1890.0,1755.0,7.0,60.0,Diesel,Automatic,First,Individual,FWD,1
3900.0,2013.0,53000.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Manual,Second,Individual,FWD,1
25200.0,2014.0,103000.0,1995.0,4624.0,2031.0,1429.0,5.0,71.6,Diesel,Automatic,Second,Individual,RWD,3
29700.0,2018.0,38000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
3000.0,2017.0,132683.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
19500.0,2022.0,27800.0,1493.0,4300.0,1790.0,1635.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
4980.0,2015.0,42500.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
15300.0,2019.0,58900.0,1582.0,4270.0,1780.0,1665.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
5100.0,2014.0,74000.0,1461.0,4331.0,1822.0,1671.0,5.0,50.0,Diesel,Manual,Second,Individual,FWD,1
5400.0,2016.0,44613.0,1498.0,3995.0,1695.0,1525.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
4260.0,2014.0,68005.0,1197.0,3850.0,1695.0,1530.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
45300.0,2020.0,50000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
15588.0,2021.0,13400.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,1
24479.988,2018.0,110000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Corporate,RWD,2
5100.0,2017.0,41624.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
3000.0,2013.0,82461.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
22932.0,2022.0,1300.0,1353.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
16200.0,2014.0,80000.0,1595.0,4292.0,1780.0,1433.0,4.0,50.0,Petrol,Automatic,Third,Individual,FWD,3
8280.0,2018.0,38000.0,1598.0,4390.0,1699.0,1467.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
6720.0,2017.0,36000.0,1197.0,3700.0,1690.0,1595.0,5.0,32.0,Petrol,Automatic,First,Individual,FWD,1
16200.0,2015.0,47706.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
21000.0,2020.0,14400.0,1956.0,4598.0,1894.0,1706.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
6612.0,2019.0,39000.0,1120.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
6720.0,2017.0,29000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
31200.0,2015.0,46000.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,3
6360.0,2020.0,5923.0,1248.0,3995.0,1706.0,1570.0,5.0,44.0,Diesel,Manual,First,Commercial Registration,FWD,1
23100.0,2022.0,9355.0,1497.0,4300.0,1790.0,1635.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,1
3900.0,2013.0,46721.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Automatic,Second,Individual,FWD,1
40500.0,2021.0,25000.0,1984.0,4701.0,1839.0,1674.0,7.0,60.0,Petrol,Automatic,First,Individual,AWD,1
17700.0,2019.0,9576.0,1591.0,4270.0,1780.0,1665.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
5100.0,2015.0,36528.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,Third,Individual,FWD,1
5640.0,2020.0,2169.0,998.0,3565.0,1520.0,1564.0,5.0,27.0,Petrol,Automatic,First,Individual,FWD,1
9420.0,2018.0,80000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
4200.0,2014.0,110000.0,1498.0,3990.0,1680.0,1505.0,5.0,35.0,Diesel,Manual,First,Individual,FWD,1
5340.0,2014.0,38985.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
10800.0,2016.0,70000.0,2696.0,4755.0,1900.0,1785.0,7.0,78.0,Diesel,Manual,Second,Individual,AWD,1
12600.0,2017.0,97000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Corporate,FWD,1
5100.0,2014.0,53610.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,Second,Individual,FWD,1
4260.0,2020.0,40000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
41400.0,2019.0,41526.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
9600.0,2015.0,25000.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Manual,First,Corporate,FWD,1
8100.0,2016.0,50000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
2580.0,2012.0,20000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
10680.0,2022.0,7500.0,1199.0,3827.0,1742.0,1615.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
11939.988,2012.0,89311.0,1984.0,4635.0,1865.0,1484.0,5.0,67.5,Diesel,Automatic,First,Individual,FWD,2
5988.0,2012.0,96506.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,Second,Individual,FWD,1
7020.0,2016.0,62591.0,1498.0,3998.0,1765.0,1647.0,5.0,52.0,Diesel,Manual,First,Individual,FWD,1
9300.0,2020.0,39000.0,1197.0,3995.0,1775.0,1505.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
7800.0,2012.0,143477.0,2494.0,4555.0,1770.0,1755.0,7.0,55.0,Diesel,Manual,Second,Individual,FWD,2
7740.0,2019.0,35000.0,1197.0,3985.0,1734.0,1505.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
3011.9880000000003,2011.0,98000.0,2179.0,4421.0,1780.0,1940.0,7.0,65.0,Diesel,Manual,First,Individual,FWD,1
2700.0,2012.0,57000.0,998.0,3539.0,1475.0,1700.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
4500.0,2017.0,45000.0,999.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,UnRegistered Car,Individual,FWD,1
6900.0,2017.0,53580.0,1199.0,3999.0,1734.0,1601.0,5.0,40.0,Petrol,Manual,First,Individual,FWD,1
15000.0,2012.0,78000.0,2143.0,4596.0,1770.0,1447.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
24587.988,2020.0,45350.0,2179.0,4585.0,1890.0,1785.0,7.0,70.0,Diesel,Automatic,First,Individual,FWD,1
6720.0,2016.0,80000.0,1396.0,3985.0,1734.0,1505.0,5.0,40.0,Diesel,Manual,Second,Individual,FWD,1
17820.0,2021.0,13000.0,1493.0,3995.0,1790.0,1647.0,5.0,45.0,Diesel,Automatic,First,Individual,FWD,2
3900.0,2017.0,56000.0,814.0,3495.0,1550.0,1500.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
7560.0,2017.0,36000.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
15012.0,2018.0,120000.0,2179.0,4456.0,1820.0,1995.0,7.0,60.0,Diesel,Manual,Second,Individual,RWD,1
3564.0,2013.0,84000.0,1248.0,4490.0,1735.0,1560.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
9000.0,2021.0,58000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
4919.988,2015.0,112000.0,1248.0,3850.0,1695.0,1530.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
3240.0,2012.0,41200.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6480.0,2017.0,38700.0,1198.0,3990.0,1680.0,1505.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
21587.988,2016.0,84700.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
2700.0,2013.0,87000.0,1399.0,3795.0,1680.0,1427.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
5160.0,2015.0,98112.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,1
7140.0,2017.0,44100.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Automatic,First,Corporate,FWD,1
18600.0,2020.0,48400.0,2011.0,3993.0,1811.0,1606.0,5.0,63.4,Otro,Automatic,First,Individual,FWD,1
6720.0,2018.0,84500.0,1248.0,3995.0,1735.0,1515.0,5.0,37.0,Diesel,Manual,Third,Individual,FWD,1
4020.0,2017.0,34000.0,1198.0,3995.0,1635.0,1490.0,7.0,35.0,Petrol,Manual,First,Individual,FWD,0
4800.0,2014.0,78000.0,2179.0,4430.0,1817.0,1975.0,8.0,60.0,Diesel,Manual,Second,Individual,RWD,1
9420.0,2017.0,44000.0,1493.0,3995.0,1835.0,1839.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
5219.988,2014.0,79081.0,1598.0,4384.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,1
28800.0,2014.0,42533.0,2967.0,5089.0,1983.0,1737.0,7.0,100.0,Diesel,Automatic,First,Individual,AWD,3
3540.0,2010.0,78000.0,1497.0,4420.0,1695.0,1480.0,5.0,42.0,Petrol,Manual,First,Corporate,FWD,1
40800.0,2018.0,51000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,3
17880.0,2019.0,57600.0,1353.0,4315.0,1800.0,1645.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
27000.0,2016.0,40500.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
21600.0,2014.0,19868.0,1968.0,4915.0,1874.0,1455.0,5.0,65.0,Diesel,Automatic,First,Individual,FWD,3
10200.0,2019.0,32000.0,1462.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Automatic,First,Individual,FWD,1
4500.0,2014.0,71000.0,1248.0,3987.0,1687.0,1495.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,0
17700.0,2016.0,82000.0,2477.0,4695.0,1815.0,1840.0,7.0,70.0,Diesel,Automatic,First,Individual,RWD,2
3468.0,2015.0,78000.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Otro,Manual,First,Individual,FWD,1
10560.0,2018.0,47000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
27000.0,2015.0,43200.0,1991.0,4424.0,1804.0,1494.0,5.0,50.0,Petrol,Automatic,First,Corporate,FWD,3
6600.0,2014.0,89000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
45420.0,2019.0,29221.0,1995.0,4454.0,2044.0,1545.0,5.0,63.0,Diesel,Automatic,First,Individual,RWD,3
8520.0,2017.0,73000.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
2640.0,2009.0,126535.0,1197.0,3565.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6480.0,2021.0,22000.0,1157.4,3655.0,1620.0,1675.0,5.0,32.0,Petrol,Manual,First,Individual,FWD,1
5700.0,2016.0,69001.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,1
6780.0,2015.0,65000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,Second,Individual,FWD,1
2940.0,2014.0,79000.0,1197.0,3775.0,1680.0,1620.0,5.0,43.0,Petrol,Manual,Second,Individual,FWD,1
5340.0,2012.0,111000.0,1497.0,4440.0,1695.0,1485.0,5.0,42.0,Petrol,Manual,First,Individual,FWD,1
5700.0,2011.0,72000.0,2354.0,4950.0,1845.0,1475.0,5.0,70.0,Petrol,Automatic,First,Individual,FWD,1
4500.0,2012.0,82000.0,1336.0,3995.0,1710.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
23987.988,2017.0,39328.0,2143.0,4630.0,1777.0,1432.0,5.0,56.0,Diesel,Automatic,First,Individual,FWD,3
2520.0,2014.0,42505.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
26700.0,2016.0,40500.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
5460.0,2014.0,50000.0,1499.0,3999.0,1765.0,1708.0,5.0,52.0,Petrol,Manual,Second,Individual,FWD,1
8292.0,2019.0,16652.0,1197.0,3995.0,1735.0,1515.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
9000.0,2019.0,33000.0,1198.0,3994.0,1811.0,1607.0,5.0,44.0,Petrol,Manual,First,Individual,FWD,1
3780.0,2012.0,75000.0,1197.0,3585.0,1595.0,1550.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
5100.0,2013.0,96000.0,2179.0,4655.0,1965.0,1922.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,1
44100.0,2019.0,34000.0,1968.0,4933.0,1874.0,1455.0,5.0,75.0,Diesel,Automatic,First,Individual,FWD,3
5028.0,2017.0,23700.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
12960.0,2021.0,38000.0,1373.0,4296.0,1695.0,1685.0,7.0,45.0,Otro,Manual,First,Individual,FWD,1
6480.0,2015.0,38000.0,1373.0,4490.0,1730.0,1485.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
7500.0,2019.0,48422.0,1497.0,3998.0,1765.0,1647.0,5.0,52.0,Petrol,Manual,First,Individual,FWD,1
7620.0,2016.0,72200.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
25800.0,2012.0,95000.0,2179.0,4355.0,2120.0,1635.0,5.0,57.0,Diesel,Automatic,First,Individual,AWD,4
10380.0,2017.0,49013.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
30600.0,2017.0,44000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,Second,Individual,RWD,2
3420.0,2016.0,22346.0,796.0,3395.0,1490.0,1475.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
9180.0,2015.0,60240.0,1197.0,4384.0,1699.0,1466.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,1
33600.0,2016.0,93000.0,2755.0,4795.0,1855.0,1835.0,7.0,80.0,Diesel,Automatic,First,Individual,RWD,2
6732.0,2015.0,61000.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
5819.988,2013.0,87000.0,1582.0,4440.0,1729.0,1475.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
25680.0,2021.0,24000.0,1999.0,4500.0,1790.0,1675.0,6.0,50.0,Petrol,Automatic,First,Individual,FWD,1
6300.0,2015.0,80852.0,1198.0,3970.0,1682.0,1453.0,5.0,45.0,Petrol,Automatic,Second,Individual,FWD,1
28800.0,2010.0,34105.0,1796.0,4082.0,1777.0,1297.0,2.0,70.0,Petrol,Automatic,First,Individual,RWD,3
20220.0,2017.0,28600.0,1798.0,4659.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
11100.0,2016.0,66000.0,1582.0,4270.0,1780.0,1630.0,5.0,60.0,Diesel,Automatic,First,Individual,FWD,1
23400.0,2016.0,84878.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,Second,Individual,AWD,3
12900.0,2016.0,70000.0,1798.0,4620.0,1775.0,1475.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
6900.0,2013.0,82000.0,1998.0,4555.0,1770.0,1755.0,8.0,55.0,Petrol,Manual,UnRegistered Car,Individual,FWD,2
5400.0,2017.0,75000.0,1197.0,3995.0,1695.0,1555.0,5.0,42.0,Petrol,Manual,First,Commercial Registration,FWD,1
25800.0,2017.0,45000.0,2755.0,4735.0,1830.0,1795.0,7.0,55.0,Diesel,Automatic,First,Individual,RWD,2
8220.0,2017.0,58146.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
7080.0,2015.0,116592.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
16680.0,2017.0,56000.0,1798.0,4670.0,1814.0,1476.0,5.0,50.0,Petrol,Automatic,First,Individual,FWD,2
4500.0,2019.0,55000.0,799.0,3679.0,1579.0,1478.0,5.0,28.0,Petrol,Manual,First,Individual,FWD,1
47400.0,2019.0,33000.0,1950.0,4686.0,1810.0,1442.0,5.0,66.0,Diesel,Automatic,First,Individual,RWD,3
16560.0,2014.0,100000.0,1968.0,4701.0,1826.0,1427.0,5.0,63.0,Diesel,Automatic,First,Individual,FWD,3
34200.0,2018.0,45000.0,1999.0,4795.0,1967.0,1416.0,5.0,56.0,Diesel,Automatic,First,Individual,RWD,4
20400.0,2021.0,14000.0,2184.0,3985.0,1820.0,1844.0,4.0,57.0,Diesel,Automatic,First,Individual,AWD,1
5880.0,2015.0,50000.0,1198.0,3971.0,1682.0,1469.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,1
11400.0,2020.0,55055.0,1248.0,4300.0,1785.0,1595.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
8700.0,2014.0,104814.0,1798.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Manual,First,Individual,FWD,2
5700.0,2015.0,48000.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
3300.0,2011.0,65000.0,1248.0,3995.0,1695.0,1555.0,5.0,42.0,Diesel,Manual,First,Individual,FWD,1
13080.0,2012.0,65000.0,1995.0,4648.0,1881.0,1661.0,5.0,67.0,Diesel,Automatic,Second,Individual,AWD,3
3900.0,2010.0,82202.0,1248.0,4160.0,1690.0,1530.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
5219.988,2017.0,27000.0,1186.0,3995.0,1660.0,1520.0,5.0,43.0,Diesel,Manual,Second,Individual,FWD,1
23700.0,2021.0,18500.0,1956.0,4655.0,1835.0,1760.0,5.0,60.0,Diesel,Manual,First,Individual,FWD,2
32400.0,2021.0,17000.0,1368.0,4405.0,1818.0,1640.0,5.0,60.0,Petrol,Automatic,First,Individual,FWD,2
4320.0,2013.0,92000.0,1461.0,4425.0,1695.0,1505.0,5.0,41.0,Diesel,Manual,Second,Individual,FWD,1
6540.0,2019.0,28000.0,1197.0,3765.0,1660.0,1520.0,5.0,43.0,Petrol,Manual,First,Individual,FWD,1
31200.0,2017.0,41000.0,1995.0,4439.0,1821.0,1612.0,5.0,51.0,Diesel,Automatic,First,Individual,FWD,3
16680.0,2014.0,85900.0,1968.0,4456.0,1796.0,1416.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,3
7500.0,2016.0,72114.0,1396.0,3985.0,1734.0,1505.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
22500.0,2016.0,40000.0,1968.0,4385.0,1831.0,1608.0,5.0,64.0,Diesel,Automatic,First,Individual,AWD,3
9900.0,2019.0,81300.0,1248.0,3995.0,1790.0,1640.0,5.0,48.0,Diesel,Manual,First,Individual,FWD,1
12960.0,2020.0,56000.0,1493.0,3995.0,1770.0,1605.0,5.0,45.0,Diesel,Manual,First,Individual,FWD,1
11700.0,2019.0,41792.0,1462.0,4445.0,1775.0,1700.0,6.0,45.0,Petrol,Manual,First,Individual,FWD,1
19140.0,2017.0,86000.0,1999.0,4475.0,1850.0,1660.0,5.0,62.0,Petrol,Automatic,First,Individual,FWD,1
14340.0,2022.0,6200.0,998.0,3995.0,1790.0,1647.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,2
3120.0,2015.0,25862.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
6240.0,2019.0,76000.0,998.0,3655.0,1620.0,1675.0,5.0,60.0,Otro,Manual,First,Individual,FWD,1
9300.0,2016.0,42000.0,1497.0,4440.0,1695.0,1495.0,5.0,40.0,Petrol,Automatic,First,Individual,FWD,1
5100.0,2012.0,78000.0,1248.0,4265.0,1695.0,1685.0,7.0,45.0,Diesel,Manual,Second,Individual,FWD,1
5100.0,2015.0,75000.0,1461.0,4315.0,1822.0,1695.0,5.0,50.0,Diesel,Manual,First,Individual,FWD,1
23100.0,2021.0,19000.0,1451.0,4720.0,1835.0,1760.0,6.0,60.0,Petrol,Automatic,First,Corporate,FWD,2
7020.0,2015.0,61000.0,1498.0,4440.0,1695.0,1495.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
39600.0,2017.0,41296.0,1995.0,4899.0,2094.0,1464.0,5.0,65.0,Diesel,Automatic,First,Individual,RWD,3
5400.0,2011.0,95000.0,1794.0,4540.0,1760.0,1480.0,5.0,55.0,Petrol,Automatic,First,Individual,FWD,2
4944.0,2016.0,41058.0,998.0,3600.0,1600.0,1560.0,5.0,35.0,Petrol,Automatic,First,Individual,FWD,1
3240.0,2014.0,54420.0,998.0,3620.0,1475.0,1460.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
8280.0,2017.0,61000.0,1248.0,3995.0,1745.0,1500.0,5.0,37.0,Diesel,Manual,First,Individual,FWD,1
6119.988,2019.0,48000.0,998.0,3695.0,1600.0,1560.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
7680.0,2015.0,49000.0,1582.0,4375.0,1700.0,1475.0,5.0,43.0,Diesel,Manual,First,Individual,FWD,1
7860.0,2016.0,38779.0,1197.0,3995.0,1745.0,1500.0,5.0,37.0,Petrol,Manual,First,Individual,FWD,1
15300.0,2021.0,30000.0,1493.0,4315.0,1800.0,1645.0,5.0,50.0,Diesel,Automatic,First,Individual,FWD,2
9480.0,2018.0,41000.0,1498.0,3999.0,1734.0,1601.0,5.0,40.0,Diesel,Manual,First,Individual,FWD,1
26400.0,2021.0,32000.0,2179.0,4655.0,1965.0,1922.0,7.0,63.0,Diesel,Manual,First,Individual,RWD,1
11880.0,2015.0,98000.0,2494.0,4585.0,1765.0,1760.0,7.0,55.0,Diesel,Manual,First,Individual,RWD,2
2820.0,2011.0,54000.0,1368.0,4560.0,1730.0,1487.0,5.0,45.0,Petrol,Manual,First,Individual,FWD,0
41400.0,2018.0,35000.0,3198.0,4892.0,1860.0,1837.0,7.0,80.0,Diesel,Automatic,First,Individual,AWD,1
11339.988,2019.0,88000.0,1493.0,3995.0,1795.0,1817.0,7.0,60.0,Diesel,Manual,First,Individual,RWD,1
4680.0,2018.0,66794.0,998.0,3599.0,1495.0,1700.0,5.0,35.0,Petrol,Manual,First,Individual,FWD,1
4200.0,2012.0,130000.0,1598.0,4386.0,1699.0,1466.0,5.0,55.0,Diesel,Manual,First,Individual,FWD,2
